ID;area_calc;elev_mean;elev_med;elev_std;elev_ran;slope_mean;mvert_dist;mvert_ang;elon_ratio;strm_dens;p_mean;et0_mean;eta_mean;arid_1;arid_2;p_season;frac_snow;hi_prec_fr;hi_prec_du;hi_prec_ti;lo_prec_fr;lo_prec_du;lo_prec_ti;lc_dom;agr_fra;bare_fra;forest_fra;glac_fra;lake_fra;urban_fra;lai_max;lai_diff;ndvi_max;ndvi_min;gvf_max;gvf_diff;bedrk_dep;root_dep;soil_poros;soil_condu;soil_tawc;sand_fra;silt_fra;clay_fra;grav_fra;oc_fra;gc_dom;gc_ig_fra;gc_mt_fra;gc_pa_fra;gc_pb_fra;gc_pi_fra;gc_py_fra;gc_sc_fra;gc_sm_fra;gc_ss_fra;gc_su_fra;gc_va_fra;gc_vb_fra;gc_wb_fra;geol_perme;geol_poros
756;106.507;634;636;43;221;61;13.0;114;0.898;0.31;2.78;2.21;1.60;0.79;0.87;0.21;0.06;11.50;1.12;jja;193.30;3.42;djf;211;0.616;0.000;0.338;0.000;0.000;0.043;3.76;3.48;0.74;0.24;0.92;0.70;1.35;0.92;0.49;0.227;0.12;0.339;0.339;0.322;0.101;0.012;sc;0.000;0.000;0.000;0.000;0.000;0.000;0.908;0.026;0.000;0.066;0.000;0.000;0.000;-11.8;0.074
757;442.825;765;768;63;377;88;36.3;169;0.654;0.37;3.01;2.16;1.81;0.72;0.84;0.28;0.08;11.00;1.12;jja;187.10;3.23;djf;211;0.484;0.000;0.454;0.000;0.000;0.052;3.86;3.57;0.74;0.24;0.90;0.71;1.18;0.97;0.49;0.172;0.13;0.386;0.326;0.288;0.105;0.011;sc;0.000;0.000;0.000;0.000;0.000;0.000;0.959;0.028;0.000;0.013;0.000;0.000;0.000;-11.8;0.066
758;314.105;598;594;55;293;58;29.8;74;0.672;0.39;2.71;2.22;1.61;0.82;0.91;0.21;0.06;11.55;1.13;jja;194.80;3.41;djf;211;0.605;0.000;0.347;0.000;0.000;0.043;3.69;3.39;0.74;0.25;0.89;0.67;1.64;0.90;0.49;0.255;0.12;0.348;0.357;0.295;0.099;0.012;sc;0.000;0.000;0.000;0.000;0.000;0.000;0.771;0.084;0.000;0.145;0.000;0.000;0.000;-11.9;0.094
759;159.320;975;982;75;415;163;19.3;131;0.739;0.41;3.91;2.08;1.76;0.53;0.54;0.14;0.10;9.65;1.12;jja;175.80;3.21;djf;312;0.265;0.000;0.705;0.000;0.000;0.027;3.86;3.38;0.74;0.28;0.84;0.60;0.99;1.12;0.47;0.087;0.15;0.441;0.346;0.212;0.119;0.010;mt;0.000;0.708;0.203;0.000;0.000;0.000;0.000;0.000;0.089;0.000;0.000;0.000;0.000;-14.2;0.026
760;177.423;812;799;79;367;82;25.0;147;0.602;0.36;3.80;2.18;1.73;0.57;0.73;0.20;0.09;9.50;1.09;jja;177.85;3.25;djf;312;0.379;0.000;0.488;0.000;0.000;0.129;3.24;2.78;0.71;0.28;0.85;0.60;1.05;1.23;0.47;0.182;0.16;0.424;0.332;0.244;0.106;0.008;ss;0.000;0.175;0.075;0.000;0.000;0.000;0.317;0.011;0.422;0.000;0.000;0.000;0.000;-12.3;0.104
761;399.268;591;589;48;289;53;39.6;4;0.569;0.43;3.00;2.27;1.84;0.76;0.91;0.30;0.06;11.25;1.17;jja;193.00;3.31;djf;211;0.673;0.000;0.241;0.000;0.000;0.077;3.16;2.74;0.73;0.27;0.91;0.66;13.98;1.30;0.46;0.332;0.16;0.511;0.283;0.206;0.094;0.006;su;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.179;0.000;0.821;0.000;0.000;0.000;-11.6;0.226
762;132.111;598;590;57;264;52;31.4;357;0.412;0.31;2.93;2.27;1.84;0.77;0.90;0.28;0.06;11.80;1.18;jja;194.60;3.30;djf;211;0.650;0.000;0.224;0.000;0.000;0.124;3.04;2.61;0.72;0.28;0.90;0.63;16.83;1.30;0.45;0.343;0.16;0.535;0.272;0.193;0.086;0.005;su;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.399;0.000;0.601;0.000;0.000;0.000;-11.3;0.232
763;118.902;605;603;36;187;47;17.0;1;0.725;0.42;3.01;2.25;1.79;0.75;0.95;0.31;0.06;11.50;1.14;jja;191.80;3.32;djf;211;0.632;0.000;0.253;0.000;0.006;0.073;3.08;2.64;0.71;0.28;0.85;0.59;15.19;1.30;0.45;0.379;0.16;0.564;0.248;0.188;0.106;0.005;su;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.207;0.000;0.793;0.000;0.000;0.000;-11.6;0.225
764;203.180;673;661;47;258;55;19.7;81;0.817;0.40;2.92;2.18;1.88;0.75;0.91;0.27;0.06;11.75;1.15;jja;194.50;3.31;djf;211;0.600;0.000;0.350;0.000;0.003;0.041;3.44;3.05;0.74;0.26;0.92;0.68;12.13;1.21;0.46;0.339;0.15;0.498;0.280;0.222;0.094;0.007;su;0.000;0.000;0.000;0.000;0.000;0.000;0.296;0.212;0.000;0.492;0.000;0.000;0.000;-12.3;0.166
766;131.528;865;884;73;392;142;20.2;141;0.640;0.36;2.93;2.17;1.71;0.74;0.77;0.22;0.09;11.55;1.12;jja;190.65;3.31;djf;231;0.361;0.000;0.576;0.000;0.000;0.063;3.98;3.67;0.74;0.24;0.88;0.70;1.06;0.78;0.48;0.123;0.10;0.401;0.361;0.238;0.123;0.014;sc;0.000;0.000;0.000;0.000;0.000;0.000;0.910;0.090;0.000;0.000;0.000;0.000;0.000;-11.8;0.072
767;425.098;664;656;46;286;58;30.5;77;0.763;0.38;2.97;2.20;1.84;0.74;0.91;0.29;0.06;11.65;1.15;jja;194.40;3.33;djf;211;0.558;0.000;0.361;0.000;0.009;0.046;3.35;2.94;0.73;0.26;0.90;0.66;11.23;1.26;0.46;0.392;0.16;0.509;0.278;0.214;0.095;0.006;su;0.000;0.000;0.000;0.000;0.000;0.000;0.142;0.247;0.000;0.612;0.000;0.000;0.000;-12.0;0.194
768;301.655;604;597;42;271;56;29.8;1;0.657;0.41;3.05;2.27;1.84;0.74;0.89;0.29;0.06;11.75;1.18;jja;193.25;3.30;djf;211;0.672;0.000;0.241;0.000;0.000;0.079;3.17;2.75;0.73;0.26;0.93;0.68;12.48;1.30;0.46;0.294;0.17;0.507;0.282;0.211;0.085;0.007;su;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.104;0.000;0.896;0.000;0.000;0.000;-11.7;0.227
769;59.636;650;654;34;192;56;14.4;17;0.604;0.35;3.08;2.26;1.82;0.73;0.82;0.28;0.06;12.20;1.18;jja;194.05;3.26;djf;231;0.708;0.000;0.223;0.000;0.000;0.069;3.34;2.92;0.75;0.28;0.97;0.70;14.05;1.30;0.45;0.249;0.16;0.552;0.259;0.189;0.096;0.005;su;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.340;0.000;0.660;0.000;0.000;0.000;-11.6;0.222
770;80.853;561;559;32;183;47;11.3;44;0.899;0.37;2.94;2.25;1.81;0.77;0.99;0.33;0.06;11.25;1.15;jja;192.25;3.33;djf;211;0.775;0.000;0.176;0.000;0.000;0.033;2.85;2.45;0.70;0.27;0.83;0.59;15.10;1.30;0.46;0.377;0.16;0.510;0.296;0.194;0.131;0.010;su;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.483;0.000;0.517;0.000;0.000;0.000;-12.0;0.210
771;9.770;1004;1010;56;271;168;5.2;99;0.677;0.50;3.96;2.06;1.76;0.52;0.52;0.14;0.10;9.60;1.14;son;176.10;3.26;djf;312;0.318;0.000;0.682;0.000;0.000;0.000;4.20;3.77;0.76;0.29;0.87;0.61;1.00;1.30;0.47;0.061;0.17;0.434;0.356;0.210;0.140;0.007;mt;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-14.1;0.010
772;22.979;683;682;18;114;48;6.6;44;0.825;0.23;3.16;2.26;1.81;0.72;0.76;0.28;0.07;12.45;1.19;jja;193.85;3.26;djf;231;0.832;0.000;0.155;0.000;0.000;0.013;3.92;3.43;0.78;0.27;1.17;0.87;18.51;1.30;0.45;0.132;0.16;0.561;0.260;0.178;0.086;0.005;su;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.097;0.000;0.903;0.000;0.000;0.000;-12.0;0.221
773;30.195;710;715;28;144;57;8.6;19;0.724;0.52;3.39;2.26;1.79;0.67;0.71;0.27;0.08;12.70;1.19;NA;193.00;3.25;djf;231;0.565;0.000;0.423;0.000;0.000;0.012;4.35;3.83;0.79;0.29;1.03;0.74;14.70;1.30;0.45;0.313;0.17;0.528;0.280;0.191;0.075;0.005;su;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.157;0.000;0.843;0.000;0.000;0.000;-13.1;0.215
774;7.421;705;705;20;110;53;4.0;18;0.759;0.36;3.44;2.24;1.79;0.65;0.71;0.27;0.08;12.90;1.21;jja;193.40;3.24;djf;231;0.737;0.000;0.263;0.000;0.000;0.000;4.47;3.95;0.80;0.29;1.11;0.81;15.00;1.30;0.45;0.119;0.16;0.535;0.276;0.189;0.078;0.005;su;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.034;0.000;0.966;0.000;0.000;0.000;-11.6;0.230
776;98.498;641;633;33;201;54;16.0;322;0.701;0.40;3.02;2.25;1.79;0.75;0.89;0.29;0.06;12.85;1.15;jja;198.25;3.36;djf;211;0.702;0.000;0.225;0.000;0.009;0.035;3.35;2.93;0.73;0.28;0.92;0.65;14.75;1.30;0.56;0.251;0.21;0.434;0.312;0.255;0.077;0.076;su;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.131;0.000;0.869;0.000;0.000;0.000;-12.1;0.220
777;19.023;942;939;72;373;178;7.2;296;0.685;0.44;4.38;2.26;1.83;0.52;0.54;0.22;0.14;11.50;1.20;jja;178.40;3.10;djf;312;0.111;0.000;0.886;0.000;0.000;0.000;5.13;4.76;0.83;0.29;0.91;0.66;3.13;1.22;0.50;0.317;0.17;0.342;0.337;0.321;0.068;0.006;sm;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.767;0.000;0.233;0.000;0.000;0.000;-11.5;0.211
778;143.644;670;662;43;255;62;23.1;329;0.587;0.34;3.03;2.22;1.82;0.73;0.89;0.30;0.06;12.55;1.15;jja;195.75;3.31;djf;211;0.569;0.000;0.337;0.000;0.011;0.052;3.16;2.76;0.72;0.26;0.90;0.67;9.99;1.30;0.46;0.375;0.16;0.505;0.285;0.210;0.094;0.005;su;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.233;0.000;0.767;0.000;0.000;0.000;-11.7;0.222
779;6.343;704;703;20;110;59;4.9;23;0.579;0.63;3.48;2.25;1.79;0.65;0.71;0.27;0.08;12.85;1.21;jja;193.70;3.25;djf;231;0.516;0.000;0.484;0.000;0.000;0.000;4.68;4.03;0.80;0.32;1.02;0.70;17.91;1.30;0.45;0.211;0.16;0.535;0.276;0.189;0.078;0.005;su;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.407;0.000;0.593;0.000;0.000;0.000;-11.4;0.226
780;300.459;899;914;115;475;118;31.7;127;0.618;0.43;3.84;2.12;1.73;0.55;0.62;0.18;0.09;9.70;1.09;jja;178.45;3.27;djf;312;0.312;0.000;0.638;0.000;0.001;0.039;3.67;3.14;0.73;0.30;0.86;0.59;1.02;1.13;0.47;0.137;0.15;0.434;0.336;0.230;0.114;0.010;mt;0.000;0.380;0.166;0.000;0.000;0.000;0.137;0.035;0.271;0.011;0.000;0.000;0.000;-12.4;0.075
782;27.054;809;804;62;317;135;12.9;128;0.456;0.45;3.03;2.17;1.72;0.72;0.84;0.19;0.08;11.20;1.12;jja;190.80;3.36;djf;312;0.343;0.000;0.604;0.000;0.000;0.027;4.20;3.84;0.75;0.30;0.88;0.62;1.00;0.84;0.49;0.173;0.11;0.343;0.354;0.303;0.105;0.013;sm;0.000;0.000;0.000;0.000;0.000;0.000;0.457;0.543;0.000;0.000;0.000;0.000;0.000;-12.1;0.131
783;130.420;799;729;134;518;109;21.5;329;0.600;0.52;4.13;2.28;1.83;0.55;0.58;0.22;0.12;11.50;1.22;jja;181.95;3.16;djf;231;0.440;0.000;0.484;0.000;0.000;0.047;4.39;4.03;0.79;0.24;1.00;0.79;10.33;1.25;0.49;0.181;0.17;0.384;0.325;0.291;0.083;0.006;su;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.479;0.000;0.521;0.000;0.000;0.000;-11.4;0.224
784;70.486;547;543;29;150;60;21.6;355;0.439;0.36;2.71;2.27;1.84;0.84;1.00;0.27;0.05;12.15;1.19;jja;198.00;3.37;djf;312;0.492;0.000;0.434;0.000;0.000;0.056;3.55;2.98;0.73;0.32;0.87;0.56;14.43;1.30;0.45;0.626;0.16;0.553;0.259;0.188;0.095;0.005;sm;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.529;0.000;0.471;0.000;0.000;0.000;-11.2;0.232
785;60.724;924;930;94;436;173;12.1;294;0.729;0.49;4.35;2.27;1.93;0.52;0.54;0.21;0.13;11.50;1.22;jja;179.80;3.13;djf;312;0.200;0.000;0.782;0.000;0.000;0.004;4.96;4.60;0.82;0.27;0.92;0.69;3.25;1.19;0.50;0.239;0.16;0.322;0.334;0.345;0.067;0.007;sm;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.822;0.000;0.178;0.000;0.000;0.000;-11.7;0.206
786;155.439;726;747;85;357;81;21.0;129;0.671;0.38;2.97;2.19;1.67;0.74;0.83;0.24;0.07;10.95;1.13;jja;188.80;3.33;djf;211;0.463;0.000;0.381;0.000;0.000;0.044;3.92;3.67;0.75;0.21;0.92;0.76;1.64;1.16;0.49;0.198;0.15;0.380;0.299;0.321;0.091;0.009;sc;0.000;0.000;0.000;0.000;0.000;0.000;0.908;0.068;0.000;0.011;0.000;0.014;0.000;-11.8;0.071
787;327.046;726;733;51;366;86;29.6;121;0.689;0.34;2.93;2.16;1.64;0.74;0.85;0.25;0.08;10.70;1.13;jja;189.00;3.31;djf;311;0.521;0.000;0.426;0.000;0.000;0.043;3.86;3.59;0.74;0.22;0.92;0.73;1.34;0.98;0.48;0.178;0.13;0.395;0.322;0.283;0.106;0.011;sc;0.000;0.000;0.000;0.000;0.000;0.000;0.955;0.029;0.000;0.000;0.000;0.016;0.000;-11.8;0.064
788;155.390;601;594;27;241;43;21.1;338;0.666;0.47;2.99;2.25;1.82;0.75;0.95;0.32;0.06;11.45;1.15;jja;192.05;3.33;djf;211;0.660;0.000;0.207;0.000;0.012;0.043;3.18;2.77;0.73;0.26;0.88;0.65;19.67;1.30;0.54;0.320;0.20;0.522;0.267;0.212;0.085;0.074;su;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.165;0.000;0.825;0.000;0.000;0.010;-12.0;0.219
789;485.898;689;695;84;393;68;33.4;111;0.744;0.40;2.91;2.20;1.63;0.76;0.85;0.23;0.07;11.20;1.13;jja;190.45;3.39;djf;211;0.556;0.000;0.318;0.000;0.000;0.072;3.57;3.33;0.73;0.21;0.89;0.72;1.73;1.18;0.49;0.228;0.15;0.383;0.299;0.317;0.089;0.009;sc;0.000;0.000;0.000;0.000;0.000;0.000;0.844;0.103;0.000;0.046;0.000;0.006;0.000;-11.9;0.081
790;106.956;517;507;41;229;53;14.6;174;0.799;0.41;2.52;2.29;1.59;0.91;1.03;0.11;0.06;12.20;1.16;jja;201.45;3.52;son;211;0.702;0.000;0.226;0.000;0.000;0.048;3.24;2.90;0.70;0.29;0.85;0.57;1.19;1.17;0.52;0.329;0.16;0.243;0.320;0.437;0.055;0.008;sm;0.000;0.000;0.000;0.000;0.000;0.000;0.129;0.839;0.032;0.000;0.000;0.000;0.000;-12.7;0.176
791;167.824;707;730;76;370;87;21.5;143;0.680;0.39;2.99;2.19;1.62;0.73;0.85;0.27;0.07;10.75;1.14;jja;188.65;3.33;djf;211;0.515;0.000;0.397;0.000;0.000;0.033;4.06;3.79;0.76;0.22;0.93;0.75;2.21;1.08;0.49;0.202;0.14;0.399;0.307;0.294;0.102;0.010;sc;0.000;0.000;0.000;0.000;0.000;0.000;0.885;0.108;0.000;0.000;0.000;0.007;0.000;-11.9;0.074
792;99.430;853;857;70;339;96;15.4;126;0.731;0.32;3.87;2.17;1.73;0.56;0.66;0.19;0.10;9.30;1.11;jja;176.90;3.24;djf;312;0.319;0.000;0.557;0.000;0.000;0.124;3.36;2.88;0.71;0.28;0.83;0.58;1.02;1.22;0.47;0.178;0.16;0.450;0.337;0.213;0.112;0.008;ss;0.000;0.313;0.115;0.000;0.000;0.000;0.054;0.000;0.518;0.000;0.000;0.000;0.000;-13.0;0.106
793;39.924;684;687;26;156;62;10.3;8;0.693;0.49;3.31;2.26;1.79;0.68;0.74;0.27;0.07;12.35;1.19;NA;192.50;3.27;djf;231;0.542;0.000;0.400;0.000;0.000;0.012;4.40;3.82;0.79;0.32;1.03;0.69;16.49;1.30;0.44;0.225;0.16;0.573;0.257;0.170;0.081;0.005;su;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.122;0.000;0.878;0.000;0.000;0.000;-11.2;0.247
795;339.264;619;626;59;315;73;22.5;129;0.925;0.34;2.74;2.22;1.68;0.81;0.86;0.17;0.06;10.90;1.11;jja;194.35;3.42;djf;311;0.316;0.000;0.575;0.000;0.000;0.088;3.80;3.45;0.73;0.28;0.88;0.63;1.04;0.96;0.49;0.263;0.13;0.369;0.352;0.279;0.096;0.011;sc;0.000;0.000;0.000;0.000;0.000;0.000;0.791;0.014;0.021;0.174;0.000;0.000;0.000;-11.9;0.094
796;98.303;589;584;27;147;52;11.5;25;0.969;0.41;3.06;2.28;1.83;0.75;0.90;0.29;0.06;12.05;1.16;jja;194.25;3.32;djf;211;0.708;0.000;0.254;0.000;0.000;0.033;3.31;2.85;0.74;0.27;0.94;0.69;14.87;1.30;0.48;0.299;0.17;0.453;0.310;0.237;0.075;0.009;su;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.033;0.000;0.966;0.000;0.000;0.001;-11.6;0.232
797;21.422;2433;2424;276;1615;381;6.5;330;0.805;0.36;4.84;1.93;0.82;0.40;0.45;0.34;0.42;13.30;1.24;jja;164.75;3.07;djf;332;0.000;0.700;0.001;0.021;0.000;0.000;1.13;1.13;0.39;-0.06;0.54;0.80;0.64;0.72;0.40;0.030;0.09;0.750;0.155;0.095;0.165;0.008;mt;0.001;0.513;0.039;0.000;0.000;0.000;0.117;0.327;0.000;0.005;0.000;0.000;0.000;-12.6;0.053
798;774.025;2029;2095;528;2856;367;46.1;60;0.682;0.51;4.99;2.10;0.79;0.42;0.46;0.32;0.40;12.75;1.20;jja;157.50;2.98;djf;321;0.090;0.353;0.177;0.016;0.005;0.009;2.17;2.14;0.54;-0.02;0.72;0.91;0.73;0.92;0.39;0.030;0.11;0.747;0.167;0.086;0.099;0.009;mt;0.015;0.449;0.128;0.002;0.011;0.000;0.081;0.056;0.134;0.116;0.003;0.000;0.005;-12.4;0.072
799;384.347;2009;2057;523;2653;383;33.7;23;0.656;0.71;4.57;2.13;0.85;0.47;0.48;0.33;0.39;13.30;1.22;jja;164.25;3.01;djf;321;0.128;0.245;0.200;0.015;0.004;0.004;2.39;2.36;0.60;-0.03;0.81;1.01;0.79;0.97;0.40;0.033;0.11;0.731;0.176;0.093;0.097;0.008;sc;0.005;0.300;0.000;0.000;0.000;0.000;0.322;0.218;0.000;0.130;0.000;0.021;0.004;-12.3;0.080
800;42.076;2405;2426;381;1752;404;11.5;72;0.637;0.49;4.47;1.96;0.84;0.44;0.49;0.33;0.46;15.55;1.30;son;181.30;3.16;djf;332;0.008;0.551;0.000;0.103;0.000;0.018;0.95;0.95;0.34;-0.08;0.45;0.72;0.62;1.27;0.42;0.030;0.16;0.650;0.223;0.127;0.037;0.008;mt;0.150;0.759;0.000;0.000;0.000;0.000;0.040;0.000;0.000;0.050;0.000;0.000;0.001;-13.1;0.021
801;42.888;2373;2407;296;1446;360;11.0;326;0.675;0.58;3.88;1.90;0.74;0.49;0.57;0.33;0.48;11.00;1.13;jja;167.90;2.90;djf;333;0.039;0.550;0.016;0.012;0.000;0.000;1.40;1.40;0.48;-0.06;0.68;0.95;0.52;0.58;0.39;0.030;0.06;0.769;0.150;0.081;0.148;0.011;mt;0.020;0.792;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.189;0.000;0.000;0.000;-12.5;0.051
802;183.865;2224;2263;348;1627;328;14.7;299;1.044;0.71;3.95;1.99;0.76;0.50;0.59;0.33;0.47;11.20;1.14;jja;168.65;2.91;djf;333;0.067;0.382;0.141;0.004;0.003;0.019;1.81;1.79;0.55;-0.04;0.76;0.98;0.67;0.73;0.39;0.060;0.08;0.759;0.158;0.083;0.129;0.010;mt;0.005;0.638;0.000;0.000;0.000;0.000;0.085;0.000;0.003;0.248;0.018;0.000;0.003;-12.0;0.073
803;528.139;2127;2191;450;2447;363;33.1;240;0.783;0.70;3.90;2.06;0.81;0.53;0.61;0.33;0.43;12.35;1.14;jja;167.25;2.97;djf;312;0.062;0.366;0.239;0.003;0.001;0.011;1.94;1.90;0.56;-0.01;0.74;0.91;0.66;0.85;0.40;0.068;0.10;0.742;0.168;0.090;0.115;0.009;mt;0.002;0.336;0.029;0.001;0.000;0.000;0.328;0.047;0.050;0.183;0.023;0.000;0.001;-11.9;0.088
804;319.984;2192;2251;445;2510;324;28.6;347;0.707;0.76;3.86;2.06;0.82;0.53;0.60;0.31;0.43;13.65;1.25;son;173.05;3.03;djf;321;0.088;0.371;0.170;0.002;0.004;0.005;2.15;2.11;0.57;-0.02;0.79;0.99;0.82;1.02;0.40;0.042;0.12;0.728;0.178;0.093;0.089;0.007;sc;0.001;0.089;0.031;0.000;0.000;0.000;0.399;0.039;0.002;0.251;0.037;0.145;0.005;-12.0;0.107
805;1586.590;2118;2186;477;2788;351;40.3;50;1.116;0.74;3.92;2.08;0.84;0.53;0.57;0.31;0.42;12.90;1.22;jja;167.05;2.97;djf;321;0.083;0.352;0.204;0.005;0.004;0.010;2.07;2.03;0.57;-0.01;0.76;0.95;0.75;0.96;0.40;0.050;0.11;0.720;0.181;0.099;0.100;0.008;sc;0.005;0.282;0.016;0.000;0.000;0.000;0.399;0.048;0.025;0.170;0.015;0.037;0.003;-12.0;0.085
806;3233.159;2008;2087;546;2988;354;66.2;65;0.970;0.68;4.35;2.12;0.85;0.49;0.52;0.32;0.40;12.60;1.19;jja;159.70;2.99;djf;321;0.102;0.308;0.217;0.008;0.004;0.012;2.22;2.17;0.58;-0.01;0.77;0.94;0.78;0.95;0.41;0.041;0.11;0.710;0.189;0.101;0.099;0.009;sc;0.007;0.282;0.038;0.001;0.003;0.000;0.336;0.066;0.053;0.178;0.009;0.024;0.003;-12.1;0.088
807;267.395;1845;1912;475;2398;318;23.1;274;0.799;0.82;4.06;2.19;0.98;0.54;0.57;0.32;0.36;12.90;1.15;jja;173.05;3.00;djf;321;0.098;0.167;0.251;0.000;0.000;0.027;2.93;2.87;0.68;0.01;0.90;1.05;0.79;1.17;0.42;0.047;0.15;0.675;0.210;0.115;0.070;0.011;sc;0.000;0.110;0.000;0.000;0.000;0.000;0.487;0.036;0.013;0.328;0.018;0.007;0.000;-11.9;0.117
808;611.538;1805;1823;514;2777;339;39.3;291;0.710;0.74;4.50;2.17;0.94;0.48;0.59;0.30;0.41;10.30;1.18;NA;163.55;2.93;djf;321;0.120;0.227;0.277;0.008;0.000;0.016;2.90;2.84;0.66;0.01;0.87;1.01;0.69;0.99;0.45;0.054;0.13;0.635;0.235;0.130;0.092;0.012;sc;0.005;0.253;0.000;0.000;0.000;0.000;0.448;0.006;0.000;0.277;0.000;0.011;0.000;-12.0;0.093
809;113.943;861;631;486;2110;277;24.0;0;0.502;0.59;5.25;2.44;1.35;0.46;0.71;0.32;0.22;9.75;1.15;NA;161.45;2.98;djf;313;0.263;0.033;0.452;0.000;0.000;0.178;3.16;2.89;0.75;0.23;0.92;0.73;5.78;1.24;0.42;0.083;0.13;0.705;0.169;0.126;0.112;0.005;su;0.000;0.000;0.000;0.000;0.000;0.000;0.455;0.024;0.008;0.514;0.000;0.000;0.000;-11.9;0.149
810;181.907;1015;960;511;1941;230;17.9;5;0.852;0.78;5.46;2.39;1.43;0.44;0.62;0.34;0.21;9.45;1.17;jja;158.10;2.96;djf;211;0.391;0.040;0.295;0.000;0.000;0.075;3.60;3.42;0.75;0.16;0.97;0.87;7.99;1.23;0.47;0.035;0.16;0.532;0.287;0.181;0.076;0.014;sc;0.000;0.000;0.000;0.000;0.000;0.000;0.610;0.003;0.000;0.386;0.000;0.000;0.001;-12.0;0.122
811;168.755;641;503;275;1371;148;26.0;30;0.563;0.77;4.62;2.42;1.59;0.52;0.66;0.32;0.11;11.75;1.13;jja;179.75;3.13;djf;211;0.495;0.000;0.296;0.000;0.000;0.157;3.35;2.97;0.75;0.26;0.96;0.71;14.65;1.18;0.50;0.036;0.18;0.469;0.330;0.201;0.085;0.038;su;0.000;0.000;0.000;0.000;0.000;0.000;0.239;0.323;0.000;0.438;0.000;0.000;0.000;-12.4;0.172
812;155.313;2392;2409;385;1673;332;17.2;17;0.815;0.70;3.75;1.94;0.82;0.52;0.69;0.34;0.49;14.00;1.26;son;178.70;3.06;djf;332;0.043;0.514;0.098;0.045;0.047;0.019;1.35;1.35;0.44;-0.06;0.59;0.83;0.72;0.77;0.40;0.033;0.09;0.746;0.166;0.088;0.129;0.009;mt;0.015;0.375;0.218;0.071;0.000;0.000;0.129;0.000;0.005;0.095;0.003;0.040;0.049;-12.6;0.051
813;107.100;2605;2598;400;2164;357;13.4;354;0.869;0.52;3.41;1.86;0.67;0.55;0.74;0.31;0.52;13.60;1.25;son;185.35;3.15;djf;332;0.009;0.576;0.051;0.169;0.000;0.007;0.72;0.72;0.29;-0.08;0.37;0.59;0.62;0.58;0.40;0.030;0.07;0.749;0.157;0.093;0.173;0.009;pa;0.110;0.267;0.313;0.068;0.001;0.000;0.077;0.000;0.003;0.127;0.032;0.000;0.002;-12.1;0.046
814;67.166;2704;2724;449;2213;406;15.2;20;0.607;0.45;3.59;1.81;0.60;0.50;0.68;0.33;0.52;14.00;1.27;son;182.30;3.10;djf;332;0.000;0.516;0.045;0.265;0.006;0.002;0.56;0.56;0.23;-0.08;0.29;0.51;0.60;0.75;0.38;0.030;0.08;0.782;0.141;0.077;0.129;0.010;pa;0.138;0.114;0.323;0.295;0.011;0.000;0.010;0.000;0.000;0.107;0.000;0.000;0.003;-12.9;0.032
815;73.541;2546;2577;268;1506;368;13.3;321;0.729;0.62;3.33;1.86;0.75;0.56;0.71;0.30;0.52;12.40;1.24;son;184.85;3.14;djf;332;0.000;0.558;0.050;0.000;0.000;0.000;1.04;1.04;0.41;-0.05;0.57;0.81;0.56;1.04;0.40;0.030;0.13;0.702;0.205;0.093;0.063;0.008;mt;0.000;0.571;0.038;0.000;0.000;0.000;0.206;0.004;0.002;0.179;0.000;0.000;0.001;-12.5;0.059
816;736.099;2453;2484;403;2385;349;38.5;31;0.796;0.67;3.58;1.90;0.74;0.53;0.70;0.32;0.49;12.40;1.25;son;175.50;3.02;djf;332;0.035;0.500;0.103;0.064;0.012;0.018;1.26;1.25;0.41;-0.06;0.55;0.78;0.64;0.84;0.40;0.038;0.10;0.736;0.172;0.091;0.118;0.009;mt;0.038;0.323;0.192;0.065;0.001;0.000;0.137;0.032;0.009;0.177;0.006;0.008;0.012;-12.3;0.064
